id,class,UsingIPAddress1,URLlengthRule1,TinyService,checkArrobaURL,checkRedirectURL,checkDashDomain,checkSubDomainMulSubDomain,checkHTTPSDomainURL,GoogleIndex,StatisticalReports,SSLFinal_state2,AgeSSL2,numDotsURL,NumDotSubDomain,pathLevelURL,URLlength,NumDashURL,NumDashDomain,checkTildeSymbolURL,NumUnderscoreURL,NumPercentURL,NumAmpersandURL,QueryComponents,NumHashURL,NumNumericCharsURL,NoHTTPS,DomainInSubdomains,DomainInPaths,HostnameLenth,PathLength,QueryLength,NumSensitiveWords,NumArrobaURL,KnowLTD,get_PositionTLD,BrandNameURL,numDots_URLRule4,SpecialSymbol4,URLlengthRule4,SuspiciousInURL,httpCountInURL,BrandNameDomain,NumNumericChars_Path,NumNumericChars_Domain,NumNumericChars_Subdomain,RandomDomain,RandomString,DomainLength,SubdomainLength,checkWWW,checkCOM,numInterrogation,numBar,numEqual,numArroba,checkAlexa,RawWordCount,AvaregeWordLength,LongestWordLength,ShortestWordLength,StandardDerivation,AdjacentWordCount,AverageAdjacentWordLength,SeparatedWordCount,OtherWordsCount,RandomWordCount,KeywordCount,BrandNameCount,TargetBrandNameCount,TargetKeywordCount,SimilarBrandNameCount,SimilarKeywordCount,ConsecutiveCharacterRepeat,URLofAnchorRule1,statusBarCost,SubmittingEmailTo,DisablingRightClick,ServerFormHandler,EmbeddedBrandName,URLofAnchorCat,InsecureForm,RelativeFormAction,ExtFormAction,AbnormalFormAction,FrequentDomainNameMismatch,PopUpWindow,ImagesOnlyInForm,PctExtResourceUrls,IframeOrFrame,LinksMetaScript,checkTitle,FakeLoginForm,Copied_CSS,IdentityKeywords,URLofAnchorRule4,CheckDataURI,ForeignhyperlinksRule1,FaviconD,Foreignhyperlinks,Numberofwebpages,ForeignhyperlinksRule4,Nohyperlinkfeature,Copyrightfeatures,LinksMetaScriptRule1,IFrameRedFrameBorder,IFrameExternalSRC,NumberRedirect
2647,1,0,2,0,0,0,1,0,0,0,0,1,-1,2,0,4,85,1,1,0,0,0,0,1,0,19,0,0,1,14,52,7,1,0,1,1,0,0,1,1,1,0,0,19,0,0,0,1,14,0,0,0,1,6,1,0,1,10,7.5,32,0,8.868483523128406,78,6.666666666666668,4,6,4,1,0,0,1,0,0,0,2,0,0,0,0,0,1.0,1,1,0,0,0,0,0,1.0,0,0.5,1,1,0,1,1,0,2,0,1.0,11,1,1,1,1,0,0,0
2648,1,0,2,0,0,0,0,0,0,0,0,1,-1,3,0,4,101,3,3,0,0,0,0,1,0,25,0,0,1,29,52,7,3,0,1,1,0,0,1,1,1,0,0,21,2,2,1,1,5,24,0,0,1,6,1,0,0,11,8.181818181818182,32,0,9.618336482688413,210,9.333333333333334,4,9,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0.016666666666666666,1,1,0,0,0,0,0,0.016666666666666666,1,0.7142857142857143,1,1,0,0,0,0,2,2,0.9583333333333334,96,1,1,0,1,0,1,0
2649,1,0,2,0,1,0,0,0,0,0,0,1,750,3,0,2,80,0,0,0,0,0,0,1,0,0,0,0,1,15,20,33,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,15,0,0,0,1,4,1,1,1,9,7.888888888888887,23,3,6.471208790471572,350,8.6,10,22,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,1,0,0,0,0,0.0,0,0.75,1,1,1,1,0,0,2,1,1.0,10,1,1,1,1,0,0,0
2652,1,0,2,0,0,0,0,0,0,0,0,1,-1,3,0,10,94,0,0,0,0,0,0,0,0,2,0,0,1,7,73,0,2,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,7,0,0,0,0,12,0,0,1,15,5.266666666666667,13,1,2.9992591677871983,57,5.140350877192984,4,11,3,2,0,0,1,0,0,0,2,0,0,0,1,0,1.0,1,1,1,0,0,0,0,1.0,1,0.3035714285714285,1,1,0,1,1,0,2,1,1.0,232,1,1,1,1,0,0,0
2654,1,0,2,1,0,0,0,0,0,0,0,1,-1,2,0,4,104,1,1,0,0,0,0,0,0,7,0,0,0,28,63,0,0,0,1,1,0,0,1,1,0,0,0,7,0,0,0,1,10,18,0,0,0,6,0,0,0,8,12.0,46,1,13.80217374184226,200,7.1,7,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0.7826086956521741,1,0,0,0,0,0,2,0,1.0,18,1,1,1,1,0,0,0
2655,1,1,2,0,0,0,0,0,0,0,0,1,-1,4,3,3,206,0,0,0,0,0,9,10,0,36,0,0,1,12,24,162,3,0,0,1,0,1,0,1,1,0,0,0,9,0,0,1,12,0,0,0,1,5,6,0,1,21,8.80952380952381,44,1,9.464817295643341,286,7.63986013986014,8,23,10,2,0,0,1,0,0,0,2,0,0,0,1,0,0.6923076923076923,1,0,1,0,0,1,0,0.6923076923076923,1,0.3076923076923077,1,1,0,1,1,0,2,2,1.0,22,1,1,1,1,0,1,0
2657,1,0,0,0,0,0,0,0,0,0,0,1,90,1,0,2,46,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,4,0,0,1,5,8.2,17,0,6.968500556073739,225,7.511111111111113,9,24,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,1,1,0,0,0,0,0,1.0,1,0.16666666666666666,1,1,0,1,1,0,2,1,1.0,11,1,1,1,0,0,0,0
2659,1,0,0,0,0,0,0,0,0,0,0,1,750,1,0,3,37,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,5,0,0,1,6,5.166666666666667,8,0,3.077697552103232,42,4.666666666666667,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,1.0,1,1,0,1,0,0,2,1,1.0,9,1,1,1,2,0,0,0
2660,1,0,2,0,1,0,0,0,0,0,0,1,365,4,0,4,80,1,0,0,0,1,0,1,0,6,0,0,1,11,33,23,0,1,1,1,0,1,1,1,0,0,0,6,0,0,1,1,11,0,0,0,1,6,1,1,1,12,5.666666666666668,12,1,3.423773097362356,55,6.0,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,1.0,1,1,0,1,0,0,2,1,1.0,9,1,1,1,2,0,0,0
2664,1,0,1,0,0,0,1,2,0,0,0,1,750,6,3,2,60,1,1,0,0,0,0,0,0,13,0,1,1,24,24,0,0,0,1,1,0,1,1,0,0,0,0,13,0,0,0,1,10,14,0,0,0,4,0,0,1,10,5.0,13,2,3.40587727318528,36,5.333333333333333,2,4,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0.65,1,1,0,0,0,1,0,0.65,0,0.2777777777777778,1,1,0,1,1,0,2,1,1.0,80,1,1,1,1,0,0,0
2665,1,0,2,0,0,0,0,0,0,0,0,1,351,4,0,1,157,1,0,0,0,0,0,0,0,42,0,0,1,16,128,0,0,0,1,1,0,1,1,1,0,0,0,42,0,0,0,1,12,4,0,0,0,3,0,0,1,5,30.4,127,3,48.400826439225185,3538,29.977953646127748,12,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1728395061728395,0,0,0,0,1,0,1,0.1728395061728395,1,0.14035087719298245,1,0,0,0,0,0,2,0,0.5037037037037037,135,1,1,1,0,0,1,0
2666,1,0,0,1,0,0,0,0,0,0,0,1,5479,4,2,1,53,0,0,0,0,0,0,0,0,4,0,1,0,30,11,0,0,0,1,1,0,1,0,0,0,0,0,2,0,2,0,1,7,23,0,0,0,3,0,0,1,7,6.571428571428571,18,1,5.473498303048005,21,4.666666666666667,2,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,1,1,0,0,0,0,0,1.0,1,0.2307692307692308,1,0,1,1,1,0,2,1,1.0,12,1,1,1,1,0,1,0
2667,1,0,1,0,0,0,0,0,0,0,0,1,365,3,0,3,74,1,0,0,0,0,0,0,0,1,0,0,1,10,51,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,10,0,0,0,1,5,0,0,1,8,8.25,26,0,7.885905147793753,402,9.477611940298509,8,27,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0.0,1,0,0,-1,0,0,0,2,0.0,0,0,0,1,0,0,0,0
2668,1,0,0,0,0,0,0,0,0,0,0,1,731,2,0,5,52,0,0,0,0,0,0,0,0,0,0,0,1,10,31,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,7,0,0,1,9,4.777777777777779,10,2,2.1487866228681907,36,5.333333333333333,3,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,1,0,0,0,1,0,0,0.5,0,0.07142857142857142,1,0,1,0,1,0,0,0,0.16981132075471694,53,0,1,1,0,0,0,0
2669,1,0,0,0,0,0,0,0,0,0,0,1,365,1,0,2,44,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,4,0,0,1,5,7.8,29,0,10.721940122944169,378,11.666666666666664,4,20,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,1,1,0,1,0,0,0,1.0,0,0.375,1,1,0,0,1,0,2,0,1.0,20,1,1,1,1,0,0,0
2672,1,0,2,0,0,0,1,0,0,0,0,1,731,5,0,12,170,3,1,0,1,0,0,1,0,8,0,0,1,11,123,22,1,0,0,1,0,1,1,1,1,0,0,3,0,0,0,1,11,0,0,0,1,14,1,0,1,19,7.947368421052633,20,0,5.103906493642382,522,6.770114942528736,19,56,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0.0,1,0,0,-1,0,0,0,2,0.0,0,0,0,1,0,0,0,0
2673,1,0,2,0,0,0,1,0,0,0,0,1,365,2,0,7,98,2,1,0,0,0,0,0,0,25,0,0,0,22,65,0,0,0,0,1,0,0,1,1,0,0,0,25,0,0,0,1,19,3,0,0,0,9,0,0,1,11,7.909090909090909,32,0,9.10997999653073,189,7.761904761904763,7,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,1,1,0,0,1,0,0,0.2727272727272727,1,0.2857142857142857,1,0,1,0,0,0,1,0,0.3235294117647059,68,0,1,1,1,0,0,0
2675,1,0,2,0,0,0,1,0,0,0,0,1,365,2,0,6,94,2,1,0,1,0,0,0,0,5,0,0,0,21,60,0,2,0,1,1,0,0,1,1,1,0,0,5,0,0,0,1,18,3,0,0,0,8,0,0,1,10,8.4,19,0,6.327716807822551,333,7.162162162162162,7,21,3,2,0,0,2,0,0,0,2,0,0,0,2,0,1.0,1,1,0,0,0,0,0,1.0,0,0.4,1,0,0,1,1,0,2,0,1.0,8,1,1,1,1,0,0,0
2676,1,0,2,0,0,0,0,0,0,0,0,1,90,14,0,1,218,0,0,0,0,0,10,11,0,62,0,0,1,15,16,174,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,15,0,0,0,2,3,6,0,1,30,6.2666666666666675,17,1,5.195724738239658,220,6.695454545454545,8,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,1.0,1,1,0,1,0,0,2,0,1.0,3,1,1,1,2,0,0,0
2678,1,0,0,0,0,0,0,0,0,0,0,1,-1,3,0,1,32,0,0,0,0,0,0,0,0,0,0,0,1,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,6,3,0,0,0,3,0,0,1,5,5.4,9,3,2.0591260281974,28,5.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,1,1,0.25,0,0.2083333333333333,1,0,0,1,0,0,2,2,1.0,48,1,1,1,1,0,0,0
2679,1,0,2,0,0,0,1,0,0,0,0,1,365,2,0,5,93,2,1,0,1,0,0,0,0,5,0,0,0,21,59,0,2,0,1,1,0,0,1,1,1,0,0,5,0,0,0,1,18,3,0,0,0,7,0,0,1,9,9.333333333333334,19,3,5.9814528149754524,333,7.162162162162162,7,21,3,2,0,0,2,0,0,0,2,0,0,0,2,0,1.0,1,1,0,0,0,0,0,1.0,0,0.4,1,0,0,1,1,0,2,0,1.0,8,1,1,1,1,0,0,0
2681,1,0,2,0,0,0,0,0,0,0,0,1,90,3,0,4,218,1,0,0,1,0,2,3,0,97,0,0,1,5,33,165,2,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,5,0,0,0,1,6,3,0,1,14,14.571428571428573,76,2,22.88079133782085,97,5.4226804123711325,6,10,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,1.0,1,0,1,1,0,0,2,2,1.0,2,1,1,1,2,0,0,0
2683,1,0,2,1,0,0,0,0,0,0,0,1,90,3,0,4,99,1,0,0,0,0,1,2,0,12,0,0,1,14,32,41,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,14,0,0,1,1,6,1,0,1,12,7.25,17,3,4.245095208983344,99,6.242424242424242,4,10,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,0.5,1,1,0,1,0,0,2,0,1.0,3,1,1,1,1,0,0,0
2684,1,0,0,0,0,0,0,0,0,0,0,1,821,2,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,6,17,0,0,0,3,0,0,0,5,6.4,17,0,5.748043145279965,120,7.666666666666668,3,8,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0.5,1,0.3928571428571429,1,1,0,0,1,0,2,2,1.0,24,1,1,1,1,0,0,0
2685,1,0,2,1,0,0,0,0,0,0,0,1,730,2,0,5,124,1,1,0,2,0,0,0,0,9,0,0,0,28,84,0,0,0,1,1,0,0,1,1,0,0,0,8,0,1,0,1,10,18,0,0,0,7,0,0,0,9,12.777777777777779,46,1,13.414567353588062,347,8.155619596541786,9,28,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,1,0.0,1,0.8125,1,1,0,1,0,0,2,1,1.0,13,1,1,1,1,0,0,0
2687,1,0,2,0,1,0,0,0,0,0,0,1,5479,6,0,5,189,4,0,0,0,1,1,2,1,36,0,0,1,25,67,52,1,1,1,1,0,1,1,1,1,0,0,15,0,0,0,1,10,15,0,0,1,7,2,1,0,17,10.117647058823527,63,1,14.551661934360045,1103,13.654578422484136,19,53,2,1,0,0,1,1,0,1,2,0,0,0,0,0,1.0,1,1,0,0,0,0,0,1.0,1,0.2307692307692308,1,0,1,1,1,1,2,1,1.0,12,1,1,1,1,0,1,0
2689,1,0,1,0,0,0,0,0,0,0,0,1,365,1,0,7,68,0,0,0,0,0,0,0,0,0,0,0,0,9,49,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0,9,0,0,1,10,5.8,9,0,2.8213471959331766,57,5.052631578947368,3,5,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0.2222222222222222,1,1,0,1,1,0,0,0.2222222222222222,1,0.09090909090909093,1,1,0,0,0,0,1,0,0.2,50,0,1,0,0,0,1,0
2690,1,0,2,1,0,0,0,0,0,0,0,1,730,3,0,5,276,1,1,0,4,11,3,4,0,60,0,0,1,20,51,191,0,0,1,1,0,0,1,1,0,0,0,2,0,0,0,1,10,10,0,0,1,7,4,0,0,17,15.235294117647054,54,2,16.257231555669964,341,6.193548387096772,14,33,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,1,0,0,0,0,0.0,1,0.7272727272727273,1,1,0,1,0,0,2,1,1.0,19,1,1,1,1,0,0,0
2693,1,0,0,0,0,0,1,0,0,0,0,1,-1,1,0,1,28,3,3,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,1,1,17,0,0,0,0,2,0,0,1,3,8.333333333333334,17,3,6.182412330330467,0,0.0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08,0,0,0,0,0,0,0,0.08,0,0.3,1,0,0,1,0,0,2,0,0.992063492063492,126,1,1,1,1,0,0,0
2694,1,0,1,0,0,0,0,0,0,0,0,1,731,2,0,4,60,1,0,0,0,0,0,0,0,0,0,0,0,24,25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,12,12,0,0,0,6,0,0,1,8,6.5,12,0,4.0,131,5.786259541984732,8,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,0.0,1,1,0,1,0,0,2,2,1.0,31,1,1,1,0,0,0,0
2695,1,0,0,1,0,0,1,0,0,0,0,1,-1,1,0,1,38,3,3,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,26,0,0,0,0,2,0,0,1,3,11.666666666666664,26,3,10.208928554075703,300,10.666666666666666,5,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.140625,1,0,1,0,1,0,0,0.140625,0,0.1388888888888889,1,1,0,0,0,0,0,0,0.1744186046511628,172,0,1,1,0,0,0,0
2698,1,0,0,0,0,0,0,0,0,0,0,1,-1,3,1,1,33,0,0,0,0,0,0,0,0,9,0,0,0,20,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,1,6,14,0,0,0,3,0,0,0,6,4.5,11,0,3.5,1,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0.0,0,0.6,1,0,0,0,0,0,2,0,0.75,32,1,1,1,1,0,0,0
2699,1,0,0,0,0,0,0,0,0,0,0,1,-1,2,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,12,0,0,0,3,0,0,1,5,4.8,12,0,3.9698866482558417,55,6.0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666666666666666,1,1,0,0,0,0,0,0.016666666666666666,1,0.7142857142857143,1,1,0,0,0,0,2,2,0.9583333333333334,96,1,1,0,1,0,1,0
2700,1,0,2,0,0,0,0,0,0,0,0,1,731,3,0,8,118,3,0,0,1,0,0,1,0,5,0,0,1,17,68,21,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,11,6,0,0,1,10,1,0,1,15,6.866666666666666,14,0,4.030991055421593,213,5.71830985915493,11,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0.0,1,0,0,1,0,0,2,2,1.0,1,1,1,1,0,0,0,0
2701,1,0,0,0,0,0,0,0,0,0,0,1,90,1,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,15,23,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,15,0,0,0,0,5,0,0,1,6,7.333333333333332,15,3,3.771236166328253,112,6.5625,5,17,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,0.16666666666666666,1,1,0,1,0,0,2,2,1.0,16,1,1,1,0,0,0,0
2703,1,0,2,0,0,0,0,0,0,0,0,1,731,2,0,5,126,2,0,0,0,0,2,3,0,5,0,0,1,19,49,46,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,19,0,0,0,1,7,3,0,1,14,8.0,19,2,4.971346468944376,321,7.180685358255452,15,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0.5,1,0,0,1,0,0,2,2,1.0,2,1,1,1,1,0,0,0
2705,1,0,2,0,0,0,1,0,0,0,0,1,90,2,0,5,76,2,2,0,0,0,0,0,0,8,0,0,1,23,42,0,3,0,1,1,0,0,1,1,1,0,0,0,8,0,1,1,23,0,0,0,0,7,0,0,1,9,7.4444444444444455,23,3,5.756370598661608,28,5.0,1,2,2,4,1,1,3,0,0,0,2,0,0,0,2,0,1.0,1,1,0,0,0,0,0,1.0,0,0.4,0,0,0,1,1,0,2,0,1.0,8,1,1,1,1,0,0,0
2706,1,0,2,0,0,0,0,0,0,0,0,1,90,3,0,4,83,0,0,0,0,0,0,0,0,21,0,0,1,15,57,0,0,0,1,1,0,0,0,1,0,0,0,21,0,0,0,1,15,0,0,0,0,6,0,0,1,9,8.222222222222221,32,3,9.126004088169363,91,7.0,2,11,5,0,0,0,0,0,0,0,2,0,0,0,1,0,0.9866666666666668,1,1,1,0,0,0,0,0.9866666666666668,1,0.8333333333333334,1,1,1,1,1,0,2,1,1.0,174,1,1,1,2,0,1,0
2707,1,0,0,0,0,0,0,0,0,0,0,1,-1,3,0,1,48,1,1,0,0,0,0,0,0,2,0,0,1,26,10,0,1,0,1,1,0,0,1,0,1,0,0,0,0,2,1,1,4,22,0,0,0,3,0,0,1,5,8.6,22,3,7.002856560004639,171,8.666666666666666,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666666666666666,1,1,0,0,0,0,0,0.016666666666666666,1,0.7142857142857143,1,1,0,0,0,0,2,2,0.9583333333333334,96,1,1,0,1,0,1,0
2709,1,0,0,0,0,0,0,0,0,0,0,1,-1,2,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,10,0,0,0,2,0,0,0,4,8.5,17,2,5.678908345800274,156,7.128205128205129,7,12,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,1,1,0,0,1,0,0,0.0,0,0.0,1,0,0,1,0,0,0,2,0.07142857142857142,14,0,1,1,0,0,0,0
2711,1,0,0,0,0,0,0,0,0,0,0,1,-1,2,0,3,53,0,0,0,0,0,0,0,0,0,0,0,1,16,25,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,5,0,0,1,7,6.571428571428571,16,2,5.205962045225314,171,6.947368421052633,6,10,2,0,2,1,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,1,0.0,1,0,0,1,0,0,0,2,0.0,0,0,0,1,0,0,1,0
2714,1,1,2,0,0,0,0,0,0,0,0,1,-1,9,3,9,135,3,0,0,2,0,0,0,0,23,0,0,1,13,115,0,4,0,0,1,1,1,1,1,1,0,0,13,10,0,0,1,13,0,0,0,0,11,0,0,1,19,6.105263157894738,15,2,3.6403403085874912,148,6.263513513513512,6,8,2,3,1,1,3,0,0,0,0,0,0,0,0,1,0.05607476635514018,1,1,0,0,0,1,0,0.05607476635514018,1,0.5,1,0,0,1,0,0,2,0,1.0,124,1,1,1,1,0,1,0
2716,1,0,0,1,0,0,0,0,0,0,0,1,377,2,0,1,29,0,0,0,0,0,0,0,0,1,0,0,0,16,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,9,7,0,0,0,3,0,0,0,5,4.8,9,0,3.124099870362662,28,5.0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0.16666666666666666,1,0.4857142857142857,1,0,1,1,0,0,2,0,0.9736842105263158,38,1,1,1,1,0,1,0
2717,1,0,2,0,0,0,1,0,0,0,0,1,365,3,0,7,114,2,1,0,0,0,0,0,0,33,0,0,1,22,81,0,0,0,0,1,0,0,1,1,0,0,0,33,0,0,0,1,19,3,0,0,0,9,0,0,1,12,8.5,32,2,8.597480251019286,244,7.364754098360656,8,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,1,1,0,0,1,0,0,0.2727272727272727,1,0.2857142857142857,1,0,1,0,0,0,1,0,0.3235294117647059,68,0,1,1,1,0,0,0
2718,1,0,2,0,0,0,0,0,0,0,0,1,731,5,0,1,110,1,0,0,2,4,2,3,0,16,0,0,1,2,9,86,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,2,0,0,0,1,3,3,0,0,12,8.166666666666666,25,0,8.142822333537406,286,8.34965034965035,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0.0,1,0,0,-1,0,0,0,2,0.0,0,0,0,1,0,0,0,0
2719,1,0,0,1,0,0,0,0,0,0,0,1,730,3,0,3,45,0,0,0,0,0,0,0,0,1,0,0,1,10,23,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,6,4,0,0,0,5,0,0,1,8,4.625,6,3,0.8569568250501305,0,0.0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,1,1,0,0,0,0,0,1.0,0,0.0,1,1,0,1,1,0,2,2,1.0,7,1,1,1,0,0,0,0
2720,1,0,2,0,1,0,0,0,0,0,0,1,90,4,0,1,158,6,0,0,0,0,2,0,0,60,0,0,1,8,135,0,0,1,1,1,0,1,1,1,0,0,0,60,0,0,0,1,8,0,0,0,0,3,1,1,0,7,21.571428571428577,68,2,22.852678135378,988,12.790485829959517,7,15,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,0,0,0,0,0,1,0,1.0,0,0.6428571428571429,1,1,0,1,1,1,2,0,1.0,23,1,1,1,1,0,0,0
2721,1,0,2,0,0,0,0,0,0,0,0,1,-1,2,0,3,141,0,0,0,0,0,0,0,0,47,0,0,0,44,85,0,1,0,0,1,0,0,0,1,1,0,0,28,0,19,0,1,12,32,0,0,0,5,1,0,1,8,16.625,75,0,24.12953325284184,121,6.1818181818181825,4,8,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0.5384615384615384,1,1,0,0,0,1,0,0.5384615384615384,1,0.5652173913043478,1,1,1,1,1,0,2,0,1.0,30,1,1,1,1,0,1,0
2722,1,0,2,1,0,0,0,0,0,0,0,1,90,3,0,3,201,0,0,0,1,0,2,3,0,92,0,0,1,13,18,157,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,10,3,0,0,1,5,3,0,1,13,14.461538461538465,72,2,23.063842446616892,362,9.886740331491712,5,13,6,2,0,0,1,0,0,0,2,0,0,0,0,0,1.0,1,1,0,0,0,0,0,1.0,0,0.6666666666666666,1,1,0,1,1,0,2,1,1.0,20,1,1,1,1,0,0,0
2725,1,0,2,0,0,1,1,0,0,0,0,1,-1,20,0,20,524,4,2,0,8,0,9,10,0,11,1,0,0,21,10,479,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,18,3,0,0,1,22,10,0,0,38,12.789473684210524,62,1,10.528552393964963,3816,14.189203354297694,59,138,7,1,2,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,1.0,1,0,1,-1,0,0,2,2,1.0,1,1,1,1,2,0,0,0
2726,1,0,2,1,0,0,0,0,0,0,0,1,90,2,0,6,242,1,0,0,1,0,2,3,0,84,0,0,1,8,56,165,2,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,8,0,0,0,1,8,3,0,1,15,15.133333333333333,76,3,21.783377964759172,652,11.802147239263803,15,33,4,2,0,0,1,0,0,0,2,0,0,0,0,0,1.0,1,1,0,0,0,0,0,1.0,0,0.5,1,1,0,1,1,0,2,0,1.0,18,1,1,1,1,0,0,0
2727,1,0,1,0,0,0,0,0,0,0,0,1,391,4,1,4,63,0,0,0,0,0,0,0,0,0,0,1,0,29,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7,22,0,0,0,6,0,0,0,10,5.3,19,0,5.020956084253276,153,8.333333333333334,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0.0,1,0,0,1,0,0,0,2,0.0,0,0,0,1,0,0,0,0
